ID;Art;From;To;Length;Source;Target;ToblerSum;Weight
581515;land;NULL;NULL;419;10726;3338;24.59065332;406.6585735
581517;land;NULL;NULL;3873;10717;10727;234.0012456;42.73481526
581519;land;NULL;NULL;442;4698;13289;26.71421719;374.3325111
581521;land;NULL;NULL;6944;14510;10770;415.1188183;24.0894885
581523;land;NULL;NULL;1290;10770;4698;76.58616201;130.571891
581525;land;NULL;NULL;2106;10770;14508;130.4975297;76.62980308
581527;land;NULL;NULL;4984;14508;14511;303.4111307;32.95857992
581529;land;NULL;NULL;1935;4698;10721;117.2795361;85.2663673
581531;land;NULL;NULL;619;10730;7987;36.96350296;270.5371298
581533;land;NULL;NULL;4647;5825;5770;300.2879121;33.30137377
581535;land;NULL;NULL;13336;14187;2458;789.0294643;12.67379794
581537;land;NULL;NULL;3452;2458;12690;202.0014333;49.50459924
581539;land;NULL;NULL;6028;6963;13335;359.4983159;27.81654199
581541;land;NULL;NULL;5574;5825;14211;339.3526468;29.46787095
581543;land;NULL;NULL;5256;7196;12715;313.4811307;31.89984666
581545;land;NULL;NULL;4249;2195;2809;253.2717082;39.48328881
581547;land;NULL;NULL;3847;2809;12691;229.5618026;43.56125403
581549;land;NULL;NULL;393;3300;13886;23.45257784;426.3923594
581551;land;NULL;NULL;3482;1353;12681;208.3855725;47.9879671
581553;land;NULL;NULL;470;10781;12526;28.20781435;354.5116923
581555;land;NULL;NULL;406;10781;12527;24.18716919;413.4423472
581557;land;NULL;NULL;469;12462;14896;28.38056468;352.3538067
581559;land;NULL;NULL;3994;5001;3966;238.2386469;41.97471792
581561;land;NULL;NULL;763;3966;14875;45.64877645;219.0639219
581563;land;NULL;NULL;117;12594;6562;6.967198305;1435.297169
581565;land;NULL;NULL;3397;6840;5783;203.0774733;49.24229083
581567;land;NULL;NULL;52;1374;12655;3.12612708;3198.846286
581569;land;NULL;NULL;2610;1386;6854;156.3460354;63.96068806
581571;land;NULL;NULL;165;2712;12421;9.859426746;1014.257751
581573;land;NULL;NULL;7824;4330;8819;473.2559379;21.1302156
581575;land;NULL;NULL;428;8819;12651;25.5283844;391.7208329
581577;land;NULL;NULL;4803;5002;12683;285.9219908;34.97457461
581579;land;NULL;NULL;1251;8112;13377;74.38991533;134.4268233
581581;land;NULL;NULL;2532;12932;13792;168.7065399;59.27452491
581583;land;NULL;NULL;1526;12932;5586;91.53035089;109.2533777
581585;land;NULL;NULL;3941;6779;4511;236.4530618;42.29169174
581587;land;NULL;NULL;4310;4511;3051;273.1061359;36.61580127
581589;land;NULL;NULL;149;3051;14871;9.376367248;1066.511127
581591;land;NULL;NULL;1537;7279;12172;104.5453788;95.65224319
581593;land;NULL;NULL;543;10785;250;39.34334657;254.1725824
581595;land;NULL;NULL;6106;4224;6174;365.9162167;27.32866034
581597;land;NULL;NULL;3467;6174;6173;207.6881367;48.1491151
581599;land;NULL;NULL;2610;5739;1873;147.3810397;67.85133298
581601;land;NULL;NULL;1252;1873;6808;80.45033112;124.3002964
581603;land;NULL;NULL;3799;6808;6815;232.6517301;42.98270207
581605;land;NULL;NULL;4481;6815;3196;283.8031022;35.23569659
581607;land;NULL;NULL;3228;12202;726;209.3088805;47.77628152
581609;land;NULL;NULL;2367;726;12500;141.081682;70.88092413
581611;land;NULL;NULL;1757;3192;12482;95.85950374;104.3193383
581613;land;NULL;NULL;3089;897;1811;183.6938292;54.43841006
581615;land;NULL;NULL;7052;250;13023;434.7898755;22.99961559
581617;land;NULL;NULL;850;10787;5780;63.13380487;158.3937483
581619;land;NULL;NULL;2333;10787;10789;147.1623596;67.95215859
581621;land;NULL;NULL;9330;5097;13637;555.3246836;18.00748336
581623;land;NULL;NULL;4975;13660;13659;297.628028;33.59898618
581625;land;NULL;NULL;5238;4693;985;315.5581114;31.68988417
581627;land;NULL;NULL;2925;985;14361;175.5490015;56.96415197
581629;land;NULL;NULL;2833;4539;14900;181.2493366;55.17261574
581631;land;NULL;NULL;4434;8091;5179;281.0719662;35.5780768
581633;land;NULL;NULL;2464;5179;3069;156.3059113;63.97710691
581635;land;NULL;NULL;3194;3069;12419;189.7302923;52.70639643
581637;land;NULL;NULL;2988;10789;13626;181.162394;55.19909392
581639;land;NULL;NULL;3332;8243;10789;196.4826352;50.89508288
581641;land;NULL;NULL;2077;8857;10790;123.8604334;80.73603266
581643;land;NULL;NULL;3543;10790;13425;211.6805435;47.24099738
581645;land;NULL;NULL;1219;10791;8063;72.92142286;137.1339122
581647;land;NULL;NULL;5490;10791;727;330.2176013;30.28306171
581649;land;NULL;NULL;6491;727;712;401.0054491;24.93731699
581651;land;NULL;NULL;1357;10792;4356;81.11262908;123.285364
581653;land;NULL;NULL;565;5020;13432;33.70267224;296.7123772
581655;land;NULL;NULL;7021;3064;12396;422.4010844;23.67418165
581657;water;NULL;NULL;8064;10805;14068;482.0810688;62.23019725
581659;land;NULL;NULL;82;1983;12877;4.911629902;2035.984021
581661;land;NULL;NULL;3063;2967;4923;182.237006;54.87359687
581663;land;NULL;NULL;2607;4923;2816;155.0582539;64.49189095
581665;land;NULL;NULL;2556;6514;2033;152.938357;65.38582078
581667;land;NULL;NULL;2155;2033;12275;128.9605144;77.54311501
581669;land;NULL;NULL;1734;3332;12290;111.3679293;89.79245696
581671;land;NULL;NULL;2600;7658;7659;155.6133041;64.26185766
581673;land;NULL;NULL;5955;2258;12298;346.9587145;28.82187298
581675;land;NULL;NULL;3141;3439;12295;187.3306635;53.38154369
581677;land;NULL;NULL;2068;5776;5774;143.8882181;69.49839347
581679;land;NULL;NULL;1607;1373;12362;101.5272093;98.49576353
581681;land;NULL;NULL;3376;1670;5659;200.9580887;49.76161978
581683;land;NULL;NULL;2884;5659;10792;172.4911097;57.97400235
581685;water;NULL;NULL;9040;7203;14077;561.18814;53.45800786
581687;water;NULL;NULL;5415;3298;14073;324.2923589;92.50911771
581689;water;NULL;NULL;3491;12889;14071;208.4482999;143.9205789
581691;water;NULL;NULL;23028;10809;14070;1395.858435;21.49215082
581693;land;NULL;NULL;1780;7716;12382;105.9274313;94.40425273
581695;land;NULL;NULL;3187;7862;1105;190.0849085;52.60806908
581697;land;NULL;NULL;3806;8037;2428;226.5826101;44.13401362
581699;land;NULL;NULL;2297;2428;5422;136.7485971;73.12689281
581701;land;NULL;NULL;3875;5422;5449;230.7068178;43.34505627
581703;land;NULL;NULL;2185;5449;8840;130.8130512;76.44497172
581705;land;NULL;NULL;5256;8840;12078;313.8292576;31.86446056
581707;water;NULL;NULL;22357;10808;1492;1335.8184;22.45814251
581709;water;1628;NULL;3494;6766;4792;207.9726383;144.2497448
581711;water;NULL;NULL;426;1492;12703;25.33596857;1184.087355
581713;land;NULL;NULL;7800;1105;8037;464.7499403;21.51694736
581715;land;NULL;NULL;721;1368;12272;42.96339505;232.7562798
581717;water;NULL;NULL;2228;10809;14057;126.7263668;236.7305302
581719;water;NULL;NULL;2232;4314;10809;149.1861396;201.091067
581721;water;NULL;NULL;3174;10805;12270;189.0102608;158.7215418
581723;land;NULL;NULL;615;2456;12657;36.69623972;272.5074852
581725;land;NULL;NULL;1700;10811;10812;101.4672841;98.55393381
581727;land;NULL;NULL;337;10811;5448;20.20190236;495.0028876
581729;land;NULL;NULL;349;10812;2097;20.92009012;478.0094131
581731;land;NULL;NULL;4253;10812;7648;254.1205027;39.35140964
581733;land;NULL;NULL;7838;2100;7648;490.4356011;20.39003689
581735;land;NULL;NULL;18536;12076;7199;1137.822925;8.788713764
581737;land;NULL;NULL;3074;2811;12077;183.9692618;54.35690672
581739;land;NULL;NULL;4261;12077;5450;257.4254696;38.84619504
581741;land;NULL;NULL;3320;5450;10813;199.7034967;50.07423589
581743;land;NULL;NULL;398;10813;8841;24.17159786;413.7086865
581745;land;1621;NULL;8885;10813;4792;531.5148316;18.81415044
581747;land;1621;NULL;3494;4792;6766;207.9400743;48.09077823
581749;land;NULL;NULL;2199;2228;12089;131.9919558;75.76219279
581751;land;NULL;NULL;5180;8092;6393;310.5455401;32.20139628
581753;land;NULL;NULL;4309;6393;330;258.3538616;38.70660163
581755;land;NULL;NULL;9040;330;3191;544.7258722;18.35785761
581757;land;NULL;NULL;6151;511;12090;369.2182004;27.08425529
581759;land;NULL;NULL;11090;8857;12097;662.2706289;15.0995674
581761;water;NULL;NULL;12204;10819;8857;728.9866043;41.15301958
581763;land;NULL;NULL;78;4880;12095;4.669165693;2141.710245
581765;land;NULL;NULL;3686;7338;6565;220.6341775;45.32389366
581767;land;NULL;NULL;7162;7338;1355;427.8539325;23.37246252
581769;land;NULL;NULL;10196;1355;13960;613.2237562;16.30726126
581771;land;NULL;NULL;10810;3627;5650;647.89915;15.43450088
581773;land;NULL;NULL;6414;5650;10838;385.566931;25.93583421
581775;land;NULL;NULL;139;5649;13393;8.560416173;1168.167505
581777;land;NULL;NULL;1788;10838;13394;108.4020245;92.24919968
581779;land;NULL;NULL;3098;10838;10837;184.4292702;54.22132827
581781;land;NULL;NULL;291;10837;286;17.43909929;573.4241107
581783;land;NULL;NULL;3977;10837;5773;236.856308;42.21969043
581785;land;NULL;NULL;4754;1240;1309;284.7267362;35.1213944
581787;land;NULL;NULL;6188;8841;260;374.8789756;26.67527562
581789;land;NULL;NULL;2937;12108;8110;175.9208535;56.84374421
581791;land;NULL;NULL;874;8110;12418;53.42877748;187.1650536
581793;land;NULL;NULL;1865;537;8859;112.2135318;89.11581199
581795;land;NULL;NULL;2465;8859;8383;149.2806486;66.98791902
581797;land;NULL;NULL;11381;8383;6964;685.3427576;14.59123904
581799;land;NULL;NULL;3817;6964;2451;228.1067427;43.83912497
581801;land;NULL;NULL;6258;2451;6500;374.5879318;26.69600153
581803;land;NULL;NULL;648;6500;13389;38.64223476;258.7842049
581805;land;NULL;NULL;2793;6853;8841;167.3392417;59.75884614
581807;land;NULL;NULL;3811;260;1685;232.0331487;43.09729043
581809;land;NULL;NULL;2583;1685;2198;154.3847244;64.77324775
581811;land;NULL;NULL;4419;2198;2113;266.2114526;37.56412394
581813;land;NULL;NULL;2543;2113;10841;154.6504823;64.66193866
581815;land;NULL;NULL;3156;10841;833;188.2481869;53.12136155
581817;land;NULL;NULL;9157;833;5576;554.5731843;18.03188521
581819;land;NULL;NULL;2475;5576;13387;147.9818486;67.5758554
581821;land;NULL;NULL;2080;5451;8842;124.8079614;80.12309379
581823;land;NULL;NULL;3630;8842;13388;216.9665996;46.09004343
581825;land;NULL;NULL;10322;5669;5667;616.5244724;16.2199563
581827;land;NULL;NULL;6654;5667;7714;400.3524695;24.97799005
581829;land;NULL;NULL;7480;7714;3301;446.814781;22.3806383
581831;land;NULL;NULL;2500;3301;5566;148.6731786;67.26162776
581833;land;NULL;NULL;6817;5566;1518;409.0187558;24.44875659
581835;land;NULL;NULL;376;1518;13710;22.8688801;437.2754572
581837;land;NULL;NULL;6159;3042;13716;366.9986313;27.24805802
581839;land;NULL;NULL;7028;7197;11688;421.3485014;23.73332281
581841;land;NULL;NULL;7210;4372;1783;431.9440149;23.15114843
581843;land;NULL;NULL;4834;11688;528;288.8423529;34.62096158
581845;land;NULL;NULL;7113;528;9887;425.3534434;23.50986023
581847;land;NULL;NULL;3130;9887;4722;187.5318123;53.32428603
581849;land;NULL;NULL;289;9886;296;17.31291961;577.6033288
581851;land;NULL;NULL;5718;1754;1783;342.1806791;29.22432683
581853;land;NULL;NULL;279;5430;11690;16.32197014;612.6711366
581855;land;NULL;NULL;9052;1787;8774;542.7001201;18.42638251
581857;land;NULL;NULL;4461;8774;1613;265.8484226;37.61541973
581859;land;NULL;NULL;4355;1613;8365;259.5866998;38.52277489
581861;land;NULL;NULL;936;8365;10955;55.77279113;179.2988982
581863;land;NULL;NULL;331;296;13895;19.72686132;506.9230141
581865;land;NULL;NULL;6350;13640;3028;382.4719004;26.14571159
581867;land;NULL;NULL;2105;3028;6366;124.3470542;80.42007964
581869;land;NULL;NULL;3235;6366;13715;194.3923552;51.4423522
581871;land;NULL;NULL;3708;8114;13708;224.0152204;44.63982394
581873;land;NULL;NULL;2436;243;4311;147.5850177;67.75755532
581875;land;NULL;NULL;3371;4311;13314;202.9809792;49.26569986
581877;land;NULL;NULL;4708;1519;1578;280.8288316;35.60887941
581879;land;NULL;NULL;5088;1578;8751;305.1926322;32.76619074
581881;land;NULL;NULL;2730;8751;13313;163.6928112;61.09003765
581883;land;NULL;NULL;1570;10858;1351;93.51863853;106.9305558
581885;land;NULL;NULL;4957;1351;7944;295.1207425;33.8844363
581887;land;NULL;NULL;13695;13326;10858;822.175867;12.16284788
581889;land;NULL;NULL;5575;13326;7231;334.1877288;29.923301
581891;land;NULL;NULL;547;13019;13020;33.16296036;301.5412343
581893;land;NULL;NULL;2138;13021;11882;127.6714326;78.32605773
581895;land;NULL;NULL;4441;7654;13328;264.4796387;37.810094
581897;land;NULL;NULL;7250;7654;8753;432.847386;23.10283098
581899;land;NULL;NULL;5651;8753;244;340.1540529;29.39844436
581901;land;NULL;NULL;2554;244;13322;151.9986689;65.79004984
581903;land;NULL;NULL;7149;10865;14703;429.1214488;23.30342617
581905;land;NULL;NULL;8408;5424;1118;500.8893671;19.96448848
581907;land;NULL;NULL;1353;10865;3088;80.5196521;124.1932837
581909;land;NULL;NULL;5097;3088;7662;307.9974665;32.46779953
581911;land;NULL;NULL;6340;7662;13644;378.6639658;26.40863907
581913;land;NULL;NULL;156;8076;13906;9.59565851;1042.137962
581915;land;NULL;NULL;5764;3188;14696;338.1973709;29.56853264
581917;land;NULL;NULL;543;272;14829;32.34466935;309.169956
581919;land;NULL;1578;412;11141;14036;24.55814118;407.1969425
581921;land;NULL;NULL;260;1417;11138;15.48496887;645.7875431
581923;land;NULL;NULL;6352;13529;10868;381.9993568;26.17805455
581925;land;NULL;NULL;5028;10868;3006;301.1060427;33.21089112
581927;land;NULL;NULL;2603;3006;8473;155.7376467;64.21055032
581929;land;NULL;NULL;8318;8473;8866;498.0670526;20.07761796
581931;land;NULL;NULL;909;8866;10871;54.20530385;184.483792
581933;land;NULL;NULL;3267;10871;1038;194.7719104;51.34210563
581935;land;NULL;NULL;6406;10871;13468;382.2830684;26.15862649
581937;land;NULL;NULL;6792;10872;13469;408.8001136;24.46183273
581939;land;NULL;NULL;3564;4468;6204;213.3523683;46.87081788
581941;land;NULL;NULL;294;6204;13530;17.60905398;567.8896782
581943;land;NULL;NULL;3515;2889;13532;210.1765531;47.57904653
581945;land;NULL;NULL;3805;11141;14692;227.4907113;43.95783872
581947;land;NULL;NULL;1639;7663;14691;98.08860123;101.9486451
581949;land;NULL;NULL;5862;8296;14693;350.9320432;28.49554549
581951;land;NULL;NULL;3151;1354;14697;190.9254997;52.37645059
581953;land;NULL;NULL;933;2862;14690;57.22584092;174.7462307
581955;land;NULL;NULL;6636;1612;5621;397.673327;25.14626785
581957;land;NULL;NULL;4832;5621;1753;288.9777358;34.60474204
581959;land;NULL;NULL;649;1753;13463;38.89597306;257.0960234
581961;land;NULL;NULL;9972;13462;13464;597.1950039;16.74494919
581963;land;NULL;NULL;2866;2862;10869;171.3794731;58.35004518
581965;land;NULL;NULL;2599;13893;10870;155.074604;64.48509131
581967;land;NULL;NULL;513;10870;8866;30.6341861;326.4326973
581969;land;NULL;NULL;4411;10869;8700;263.4917433;37.95185335
581971;land;NULL;NULL;7847;8700;10877;468.301991;21.35374223
581973;land;NULL;NULL;2652;10877;13466;158.7977065;62.97320171
581975;land;NULL;NULL;56;3541;11547;3.356644345;2979.165789
581977;land;NULL;NULL;988;13598;13458;59.12023434;169.1468262
581979;land;NULL;NULL;2023;13458;2377;143.3226267;69.77265368
581981;land;NULL;NULL;6212;2377;93;371.9662032;26.8841629
581983;land;NULL;NULL;7295;2156;10881;436.0731706;22.93193132
581985;land;NULL;NULL;4635;1982;13460;276.2143992;36.20376067
581987;land;NULL;NULL;1777;1982;10870;106.1361704;94.21858694
581989;land;NULL;NULL;193;2156;13426;11.54457569;866.2076695
581991;land;NULL;NULL;8566;10881;1982;512.8669179;19.49823561
581993;land;NULL;NULL;143;10881;12836;8.563207198;1167.786761
581995;land;NULL;NULL;188;1038;13430;11.18069059;894.399136
581997;land;NULL;NULL;3665;10839;13431;218.227953;45.82364386
581999;land;NULL;NULL;3220;1311;8295;192.6736596;51.90123041
582001;land;NULL;NULL;1834;8295;5773;110.2507785;90.70230739
582003;land;NULL;NULL;1003;6565;13429;59.99415854;166.6828945
582005;land;NULL;NULL;6665;10838;13395;402.0315966;24.87366686
582007;land;NULL;NULL;6097;13392;71;364.5460687;27.43137523
582009;land;NULL;NULL;200;2383;10954;11.90006954;840.3312238
582011;land;NULL;NULL;7177;2383;12109;429.0673734;23.3063631
582013;land;NULL;NULL;9290;12109;71;554.7641628;18.0256777
582015;land;NULL;NULL;4023;8002;10883;239.7709673;41.70646727
582017;land;NULL;NULL;397;10883;13473;23.69425977;422.0431488
582019;land;NULL;NULL;710;10882;13392;42.27554166;236.5433914
582021;land;NULL;NULL;9976;5418;10872;601.2531152;16.63193046
582023;land;NULL;NULL;269;5660;13478;16.51461904;605.5241102
582025;land;NULL;NULL;539;142;10886;32.306656;309.5337382
582027;land;NULL;NULL;5443;10886;8419;324.3561219;30.83031065
582029;land;NULL;NULL;6115;8419;16963;365.1439837;27.38645697
582031;land;NULL;NULL;639;6428;13536;38.41158498;260.3381247
582033;land;NULL;NULL;7887;9888;13954;469.2960819;21.30850946
582035;land;NULL;NULL;450;1417;10867;27.63328435;361.8824268
582037;land;NULL;NULL;2174;10867;11136;132.5090342;75.4665526
582039;land;NULL;NULL;3214;1823;2321;193.3645062;51.71579932
582041;land;NULL;NULL;7297;2321;16210;439.9633658;22.72916515
582043;land;NULL;NULL;3766;10866;13901;227.8465376;43.88919009
582045;land;NULL;NULL;2747;13901;10889;164.4850635;60.79579377
582047;land;NULL;NULL;5953;2197;14686;354.8561911;28.18042985
582049;land;NULL;NULL;3101;10889;13900;185.9669208;53.77300414
582051;land;NULL;NULL;1766;13900;14687;105.6162084;94.68243701
582053;land;NULL;NULL;2167;13897;14952;129.5386069;77.19706304
582055;land;NULL;NULL;121;4540;13902;7.518898315;1329.982077
582057;land;NULL;NULL;8731;7996;13896;523.868033;19.08877689
582059;land;NULL;NULL;308;10893;13597;18.33182862;545.4993174
582061;land;NULL;NULL;7088;10893;1041;424.1930665;23.57417127
582063;land;NULL;NULL;6324;1041;1430;378.3714772;26.42905347
582065;land;NULL;NULL;5204;12196;16223;310.7016926;32.1852125
582067;land;NULL;NULL;2453;1484;1566;146.3762017;68.31711631
582069;land;NULL;NULL;991;1566;11164;58.98531348;169.5337265
582071;land;NULL;NULL;519;3193;13933;30.97239725;322.8681305
582073;land;NULL;NULL;4252;10912;1485;255.0034136;39.21516131
582075;land;NULL;NULL;1443;10911;10912;87.46188344;114.3355209
582077;land;NULL;NULL;1002;10912;13931;60.20142964;166.109012
582079;land;NULL;NULL;5778;3259;7738;346.2460325;28.88119736
582081;land;NULL;NULL;2710;7738;7365;161.6384052;61.86648518
582083;land;NULL;NULL;1724;7365;1020;103.1792898;96.91867446
582085;land;NULL;NULL;2431;1020;1041;145.2385006;68.85226686
582087;land;NULL;NULL;2881;7738;359;172.8169467;57.86469551
582089;land;NULL;NULL;7792;359;10913;469.4583801;21.30114281
582091;land;NULL;NULL;109;10913;8853;6.477189424;1543.879505
582093;land;NULL;NULL;1625;10913;8203;96.73167826;103.3787502
582095;land;NULL;NULL;127;8203;10914;7.559331118;1322.868366
582097;land;NULL;NULL;6326;10914;16199;377.0983486;26.51828107
582099;land;NULL;NULL;3294;10914;8195;195.8543233;51.05835721
582101;land;NULL;NULL;10576;8195;10915;635.3140197;15.74024764
582103;land;NULL;NULL;5244;4533;4269;312.5450297;31.99538962
582105;land;NULL;NULL;12908;4269;1823;771.879999;12.95538168
582107;land;NULL;NULL;387;10915;4533;22.91250497;436.442895
582109;land;NULL;NULL;9643;10915;13544;577.4182037;17.31847028
582111;land;NULL;NULL;2446;8078;16200;147.7521145;67.68092647
582113;land;NULL;NULL;194;13544;13546;11.65048555;858.3333247
582115;land;NULL;NULL;1195;2449;13547;71.61627546;139.6330643
582117;land;NULL;NULL;10598;13554;13551;640.4111868;15.6149677
582119;land;NULL;NULL;374;64;14872;22.99523581;434.8726877
582121;land;NULL;NULL;7460;8740;11160;445.7622997;22.43348082
582123;land;NULL;NULL;6761;1485;16197;408.2611903;24.49412346
582125;land;NULL;NULL;1851;13926;7139;111.3410272;89.81415255
582127;land;NULL;NULL;2259;7139;12199;135.3409731;73.88745456
582129;land;NULL;NULL;5576;2155;5211;332.4352124;30.08104926
582131;land;NULL;NULL;4214;2155;11173;253.8413097;39.39469116
582133;land;NULL;NULL;1903;13896;13903;113.9366847;87.76804437
582135;land;NULL;NULL;219;5424;14703;13.35442391;748.8155289
582137;land;NULL;NULL;4196;2807;3043;252.8089721;39.55555816
582139;land;NULL;NULL;4424;3043;11093;266.6765584;37.49860902
582141;land;NULL;NULL;6170;5489;1520;371.7173804;26.90215881
582143;land;NULL;NULL;1738;1520;14949;104.6615089;95.54610961
582145;land;NULL;NULL;1747;13018;1795;104.2133376;95.9570073
582147;land;NULL;NULL;7680;1431;7637;463.1266676;21.59236489
582149;land;NULL;NULL;1553;1795;1796;93.1311425;107.3754679
582151;land;NULL;NULL;3457;1796;13022;207.2615079;48.24822565
582153;land;NULL;NULL;5372;3252;5131;320.7015139;31.18164264
582155;land;NULL;NULL;2768;5131;1149;169.0015574;59.17105235
582157;land;NULL;NULL;5731;1149;3061;346.1860406;28.8862023
582159;land;NULL;NULL;260;4533;13751;15.34865195;651.5230152
582161;land;NULL;NULL;4564;1428;2297;272.8847759;36.64550346
582163;land;NULL;NULL;2838;2297;13539;173.0320229;57.79277058
582165;land;NULL;NULL;759;3159;9888;45.0657226;221.8981395
582167;land;NULL;NULL;106;2297;13761;6.318727878;1582.597034
582169;land;NULL;NULL;13824;10920;2713;836.345992;11.95677398
582171;land;NULL;NULL;3336;2713;13485;202.4444938;49.39625581
582173;land;NULL;NULL;161;1813;13484;9.511725113;1051.333999
582175;land;NULL;NULL;5356;2959;13490;319.1720818;31.33106112
582177;land;NULL;NULL;214;1372;13495;12.94418495;772.5476761
582179;land;NULL;NULL;5231;13490;13934;314.1568641;31.83123192
582181;land;NULL;NULL;5317;849;10007;320.3875171;31.21220231
582183;land;NULL;NULL;3036;13489;13494;181.5262136;55.08846245
582185;land;NULL;NULL;5054;849;13491;305.3795156;32.74613878
582187;land;NULL;NULL;5797;10954;10883;346.4106735;28.8674708
582189;land;NULL;NULL;509;10953;10954;30.40956053;328.84395
582191;land;NULL;NULL;123;10952;2805;7.317770109;1366.536506
582193;land;NULL;NULL;2111;14388;13015;125.9588843;79.39098586
582195;water;NULL;NULL;2762;9887;11176;165.5022804;181.2663845
582197;water;NULL;NULL;18851;9334;9887;1129.984275;26.54904202
582199;water;NULL;NULL;3440;9425;9334;207.6348092;144.4844442
582201;water;1540;NULL;4955;9425;16183;297.7846971;100.7439277
582203;water;NULL;NULL;9042;10953;10952;540.3109943;55.52357867
582205;water;1646;NULL;6259;13753;11124;373.5366425;80.31340594
582207;water;1591;NULL;112;13752;11125;6.679487525;4491.362531
582209;water;1591;NULL;22679;13751;16209;1354.983555;22.14049011
582211;land;NULL;NULL;389;11130;8853;23.18405351;431.3309575
582213;land;NULL;NULL;1266;11136;1823;75.74491453;132.0220646
582215;land;NULL;NULL;2132;11136;14914;126.8853689;78.81129312
582217;land;NULL;NULL;364;14914;1417;21.80764033;458.5548849
582219;land;NULL;NULL;10524;11137;13529;629.9851525;15.87338997
582221;land;NULL;NULL;1864;11142;10866;111.0040915;90.08676948
582223;land;NULL;NULL;503;11143;7860;30.0760929;332.4899957
582225;land;NULL;NULL;1586;11143;11142;94.59273432;105.7163647
582227;land;NULL;1578;1399;11142;11141;83.29199468;120.0595572
582229;land;NULL;NULL;619;11141;10866;37.01916624;270.130341
582231;land;1579;NULL;362;10866;14913;21.62406537;462.4477326
582233;land;NULL;NULL;1635;10856;1754;97.92953627;102.1142383
582235;land;NULL;NULL;723;10856;11408;43.66737379;229.0039252
582237;water;1530;NULL;1155;9886;11149;69.47464064;431.8122372
582239;water;NULL;1600;3958;11148;11149;236.995569;126.5846451
582241;water;1530;NULL;1408;11148;9886;84.00452222;357.1236311
582243;land;NULL;NULL;323;11149;11366;19.85085001;503.7567658
582245;land;NULL;NULL;1259;11152;13640;78.35750016;127.620202
582247;land;NULL;NULL;404;4758;11152;23.11251038;432.6661117
582249;water;1582;NULL;4773;11162;13615;284.8461747;105.3200031
582251;land;NULL;NULL;300;11159;1484;17.88227443;559.2129816
582253;water;NULL;NULL;1692;11176;14388;100.9119268;297.2889423
582255;water;NULL;1607;800;11159;13618;47.78395954;627.825745
582257;land;NULL;NULL;1466;11164;3193;87.26798918;114.5895545
582259;land;NULL;NULL;1316;11164;13932;78.37188451;127.5967786
582261;land;NULL;NULL;1172;11163;10911;70.10399489;142.6452232
582263;land;NULL;NULL;55;10911;12198;3.298896658;3031.316539
582265;water;1582;NULL;5954;11160;11161;358.5073754;83.68028682
582267;water;1582;NULL;550;11161;13614;32.68305208;917.9069302
582269;water;1582;NULL;4167;11161;11162;248.4940624;120.7272307
582271;land;NULL;NULL;244;11160;1485;14.56156155;686.7395345
582273;water;1592;NULL;13571;11167;11160;811.2186095;36.98140014
582275;land;NULL;NULL;263;11173;257;15.67835292;637.8221009
582277;water;NULL;NULL;1774;11176;11148;106.1900287;282.5124012
582279;land;NULL;NULL;4626;10724;7947;291.8943369;34.25897229
582281;water;NULL;NULL;6106;11903;14672;374.7944906;80.04386605
582283;water;NULL;NULL;8070;12679;11903;511.0752212;58.69977403
582285;water;NULL;NULL;4351;12450;5097;255.0628392;117.6180744
582287;water;NULL;NULL;11520;11345;13658;689.239734;43.52621957
582289;water;NULL;NULL;748;11345;7944;44.81599524;669.4038555
582291;water;NULL;NULL;6955;11343;11344;415.9107833;72.13085404
582293;water;NULL;NULL;37543;10952;13393;2254.379456;13.30743142
582295;land;NULL;NULL;343;11343;8866;20.49017258;488.0388371
582297;land;NULL;NULL;376;10788;12525;22.36346022;447.1579936
582299;land;NULL;NULL;291;10788;7944;17.40534073;574.5362965
582301;land;NULL;NULL;3392;11366;11363;213.8875904;46.75353059
582303;land;NULL;NULL;6300;11363;5772;378.2717269;26.43602281
582305;land;NULL;NULL;5529;2823;14683;331.0262443;30.20908515
582307;land;NULL;NULL;455;13907;13908;27.23945294;367.1145681
582309;land;NULL;NULL;1099;13025;14701;67.12324435;148.979688
582311;land;NULL;NULL;5459;1375;13443;330.0361376;30.29971224
582313;land;NULL;NULL;159;11689;11688;9.333672772;1071.389607
582315;ferry;NULL;NULL;323;11689;11690;20.43149731;1468.321168
582317;land;NULL;NULL;889;4372;11688;55.05780512;181.6272911
582319;water;1610;NULL;1347;4372;11690;83.96549189;357.2896356
582321;water;1610;NULL;7205;4372;1783;431.651482;69.50051431
582323;water;1610;NULL;8137;1783;11149;487.3703443;61.55483268
582325;land;NULL;NULL;123;12923;2396;7.387634939;1353.613177
582327;land;NULL;NULL;1652;11722;11732;98.45456776;101.5696907
582329;land;NULL;NULL;1623;10561;11732;95.54305474;104.6648553
582331;land;NULL;NULL;557;11722;5430;34.2505404;291.9661963
582333;land;NULL;NULL;2892;11737;11726;172.2704375;58.04826497
582335;land;NULL;NULL;1737;10561;14953;102.9433049;97.14084863
582337;land;NULL;NULL;526;11678;14953;32.46831199;307.9926054
582339;land;NULL;NULL;3777;11679;14954;224.8663968;44.47085089
582341;land;NULL;NULL;3755;12078;12079;246.0917782;40.63524621
582343;land;NULL;NULL;1623;12077;2228;97.27420361;102.8021781
582345;land;NULL;NULL;3457;12076;10811;224.4406623;44.55520625
